"CityName","TownName","VilCode","VilName","NesatAndHaitang","Megi"
"台北市","松山區","6300100-002","莊敬里",138.997321884477,477.996909634014
"台北市","松山區","6300100-003","東榮里",165.352620700729,482.817243213602
"台北市","松山區","6300100-004","三民里",135.629603631012,430.683418724257
"台北市","松山區","6300100-005","新益里",22.9690394906767,123.48893351669
"台北市","松山區","6300100-006","富錦里",25.3962936280095,84.6558360556479
"台北市","松山區","6300100-007","新東里",37.549399417244,74.5669544010534
"台北市","松山區","6300100-008","富泰里",45.7494700807505,123.654558583799
"台北市","松山區","6300100-009","介壽里",48.6904718052861,185.007083632557
"台北市","松山區","6300100-010","精忠里",46.8306076367716,230.946111032753
"台北市","松山區","6300100-011","東光里",160.856883299968,453.953717282953
"台北市","松山區","6300100-012","龍田里",332.610518581115,646.436724091962
"台北市","松山區","6300100-013","東昌里",59.3196109678324,164.425030088249
"台北市","松山區","6300100-014","東勢里",24.0070135293573,201.727574900381
"台北市","松山區","6300100-015","中華里",26.6751605298796,75.6606506153486
"台北市","松山區","6300100-016","民有里",277.453145171321,316.313548676041
"台北市","松山區","6300100-017","民福里",162.568173498682,301.009269731694
"台北市","松山區","6300100-018","慈祐里",320.524458719311,184.970147356588
"台北市","松山區","6300100-019","安平里",315.303824764728,263.386616560526
"台北市","松山區","6300100-020","鵬程里",35.1478100130625,155.718988578921
"台北市","松山區","6300100-021","自強里",376.622724175558,415.12584430975
"台北市","松山區","6300100-022","吉祥里",268.16872605112,705.306809103439
"台北市","松山區","6300100-024","新聚里",296.074666740983,576.236934478986
"台北市","松山區","6300100-025","復盛里",26.6751605298796,76.3641439486819
"台北市","松山區","6300100-026","中正里",350.944560405393,259.283285788375
"台北市","松山區","6300100-027","中崙里",50.2651718052861,185.975241388097
"台北市","松山區","6300100-028","美仁里",18.2145800497055,114.874177840705
"台北市","松山區","6300100-029","吉仁里",27.4308807006302,125.362568578659
"台北市","松山區","6300100-030","敦化里",47.0428452579906,492.954891790672
"台北市","松山區","6300100-031","復源里",37.8906989118814,163.865800919248
"台北市","松山區","6300100-032","復建里",45.35096565144,181.065692006154
"台北市","松山區","6300100-033","復勢里",36.2101435815992,160.070357773217
"台北市","松山區","6300100-034","福成里",16.8464918734118,111.513425910306
"台北市","松山區","6300100-035","松基里",49.314005934143,201.424238780307
"台北市","信義區","6300200-001","西村里",135.629603631012,430.698810724256
"台北市","信義區","6300200-002","正和里",46.9929870800114,331.525546360657
"台北市","信義區","6300200-003","興隆里",36.8535346261671,157.200360972196
"台北市","信義區","6300200-004","中興里",30.4644074670973,155.585670363936
"台北市","信義區","6300200-005","新仁里",17.9968771920274,211.519346968378
"台北市","信義區","6300200-006","興雅里",26.6751605298796,82.4621866860408
"台北市","信義區","6300200-007","敦厚里",22.7683280712746,85.0080374366512
"台北市","信義區","6300200-008","廣居里",189.279435467841,615.011090373212
"台北市","信義區","6300200-009","安康里",581.405819278345,418.251065129786
"台北市","信義區","6300200-010","六藝里",17.5793787999396,222.407457989618
"台北市","信義區","6300200-011","雅祥里",25.0510078330688,74.9227453716819
"台北市","信義區","6300200-012","五常里",29.4975652652403,161.881278029907
"台北市","信義區","6300200-013","五全里",44.94547960456,119.422219900466
"台北市","信義區","6300200-014","永吉里",25.9196344232184,167.11647307981
"台北市","信義區","6300200-015","長春里",48.7915550388191,215.808670158217
"台北市","信義區","6300200-016","四育里",23.1793735818166,129.290790427425
"台北市","信義區","6300200-017","四維里",45.6087859203495,119.207734242933
"台北市","信義區","6300200-018","永春里",22.2788897198335,134.432695663813
"台北市","信義區","6300200-019","富臺里",289.267686410762,454.671708443573
"台北市","信義區","6300200-020","國業里",160.738720700729,445.14652506073
"台北市","信義區","6300200-021","松隆里",209.301014606388,694.284060804115
"台北市","信義區","6300200-022","松友里",163.565523242949,263.604764268355
"台北市","信義區","6300200-023","松光里",25.3962936280095,76.8953173950937
"台北市","信義區","6300200-024","中坡里",166.813691714534,345.499891296916
"台北市","信義區","6300200-025","中行里",236.799860461457,718.007562246271
"台北市","信義區","6300200-026","大道里",47.0979452579906,102.503456977814
"台北市","信義區","6300200-027","大仁里",45.7893093245333,174.701983613318
"台北市","信義區","6300200-028","景新里",44.5068038341386,175.773517723978
"台北市","信義區","6300200-029","惠安里",141.719279513757,452.187006936013
"台北市","信義區","6300200-030","三張里",298.710829154252,387.267733800482
"台北市","信義區","6300200-031","三犁里",180.339343664179,485.771430420296
"台北市","信義區","6300200-032","六合里",197.940931880224,903.793705824495
"台北市","信義區","6300200-033","泰和里",242.971066786332,272.926098077052
"台北市","信義區","6300200-034","景聯里",90.4922256657657,227.893703096795
"台北市","信義區","6300200-035","景勤里",175.930910069123,123.167255516717
"台北市","信義區","6300200-036","雙和里",196.167762503723,240.851834160188
"台北市","信義區","6300200-037","嘉興里",38.2732098577392,160.991204514153
"台北市","信義區","6300200-038","黎順里",185.817525978016,270.279431341313
"台北市","信義區","6300200-039","黎平里",176.12883083518,571.611440082934
"台北市","信義區","6300200-040","黎忠里",158.942943918473,360.050381048249
"台北市","信義區","6300200-041","黎安里",234.993592832919,549.537406418746
"台北市","大安區","6300300-001","德安里",47.5387452579906,116.072294295576
"台北市","大安區","6300300-002","仁慈里",25.3962936280095,80.8022103577566
"台北市","大安區","6300300-003","和安里",104.113928551771,45.2909091721447
"台北市","大安區","6300300-004","民炤里",263.989784127633,461.84149713047
"台北市","大安區","6300300-005","仁愛里",23.0179841878773,95.898211337022
"台北市","大安區","6300300-006","義村里",25.9564777652418,74.9424684275814
"台北市","大安區","6300300-007","民輝里",79.0147475698848,362.504973661004
"台北市","大安區","6300300-008","昌隆里",37.710392235745,176.39626730129
"台北市","大安區","6300300-009","誠安里",45.35096565144,186.612247756196
"台北市","大安區","6300300-010","光武里",216.193385853138,475.146382345052
"台北市","大安區","6300300-011","龍坡里",27.3057651012392,83.4936830473043
"台北市","大安區","6300300-012","龍泉里",44.94547960456,119.422219900466
"台北市","大安區","6300300-013","古風里",37.5136994906767,159.192655538657
"台北市","大安區","6300300-014","古莊里",174.414146460145,316.937508296727
"台北市","大安區","6300300-015","龍安里",430.509607731667,349.74925240136
"台北市","大安區","6300300-016","錦安里",26.7302605298796,84.7715101861799
"台北市","大安區","6300300-017","福住里",47.0979452579906,103.816749777814
"台北市","大安區","6300300-018","永康里",110.89723051283,199.631379001442
"台北市","大安區","6300300-019","光明里",40.2405674395796,361.292896728397
"台北市","大安區","6300300-020","錦泰里",103.464015185728,115.915982916343
"台北市","大安區","6300300-021","錦華里",45.6087859203495,119.207734242933
"台北市","大安區","6300300-022","龍圖里",120.301722711728,198.596872085198
"台北市","大安區","6300300-023","新龍里",47.0428452579906,511.926114817237
"台北市","大安區","6300300-026","龍陣里",28.8779173671406,903.602668393623
"台北市","大安區","6300300-027","龍雲里",27.4428221424219,126.296491519496
"台北市","大安區","6300300-028","龍生里",105.638421621665,183.620682421136
"台北市","大安區","6300300-029","住安里",111.599468015369,190.865092334949
"台北市","大安區","6300300-030","義安里",98.6511167409457,169.390309843203
"台北市","大安區","6300300-031","通化里",47.360549332046,321.717079704674
"台北市","大安區","6300300-032","通安里",108.751044348938,85.7186857904053
"台北市","大安區","6300300-033","臨江里",40.1412632563317,130.142605505364
"台北市","大安區","6300300-034","法治里",45.53946565144,260.334093126851
"台北市","大安區","6300300-035","全安里",45.35096565144,189.682150644712
"台北市","大安區","6300300-036","群賢里",23.6335447739578,92.9589431000291
"台北市","大安區","6300300-037","群英里",160.738720700729,445.14652506073
"台北市","大安區","6300300-038","虎嘯里",90.1134426371167,163.701209470946
"台北市","大安區","6300300-039","臥龍里",82.4907189541618,93.4096267156138
"台北市","大安區","6300300-040","龍淵里",338.779503812561,252.779998337974
"台北市","大安區","6300300-041","龍門里",24.5763149447085,209.281365547151
"台北市","大安區","6300300-043","大學里",364.046213069663,300.604732390011
"台北市","大安區","6300300-044","芳和里",104.402034833548,294.167477814348
"台北市","大安區","6300300-046","黎元里",117.638145769806,142.653604380954
"台北市","大安區","6300300-047","黎孝里",141.624331873594,603.732548415915
"台北市","大安區","6300300-048","黎和里",194.48814822608,386.335852604916
"台北市","大安區","6300300-049","建安里",22.3987578720878,94.6493062798343
"台北市","大安區","6300300-050","建倫里",47.0428452579906,102.521216977814
"台北市","大安區","6300300-051","敦安里",40.2819580738622,267.238493871299
"台北市","大安區","6300300-052","正聲里",46.9929870800114,277.71154323338
"台北市","大安區","6300300-053","敦煌里",102.943517348428,105.621651750613
"台北市","大安區","6300300-054","華聲里",48.6904718052861,181.004755934444
