"CityName","TownName","VilCode","VilName","NesatAndHaitang","Megi"
"台北市","松山區","6300100-002","莊敬里",0,0
"台北市","松山區","6300100-003","東榮里",0,0
"台北市","松山區","6300100-004","三民里",0,0
"台北市","松山區","6300100-005","新益里",0,0
"台北市","松山區","6300100-006","富錦里",0,0
"台北市","松山區","6300100-007","新東里",0,0
"台北市","松山區","6300100-008","富泰里",0,0
"台北市","松山區","6300100-009","介壽里",0,0
"台北市","松山區","6300100-010","精忠里",0,213.789310103104
"台北市","松山區","6300100-011","東光里",0,0
"台北市","松山區","6300100-012","龍田里",0,0
"台北市","松山區","6300100-013","東昌里",0,0
"台北市","松山區","6300100-014","東勢里",0,0
"台北市","松山區","6300100-015","中華里",0,0
"台北市","松山區","6300100-016","民有里",0,0
"台北市","松山區","6300100-017","民福里",0,288.690111018473
"台北市","松山區","6300100-018","慈祐里",0,0
"台北市","松山區","6300100-019","安平里",0,0
"台北市","松山區","6300100-020","鵬程里",0,0
"台北市","松山區","6300100-021","自強里",0,0
"台北市","松山區","6300100-022","吉祥里",0,0
"台北市","松山區","6300100-024","新聚里",0,0
"台北市","松山區","6300100-025","復盛里",0,0
"台北市","松山區","6300100-026","中正里",0,0
"台北市","松山區","6300100-027","中崙里",0,0
"台北市","松山區","6300100-028","美仁里",0,86.3436395506787
"台北市","松山區","6300100-029","吉仁里",0,0
"台北市","松山區","6300100-030","敦化里",0,0
"台北市","松山區","6300100-031","復源里",0,0
"台北市","松山區","6300100-032","復建里",0,0
"台北市","松山區","6300100-033","復勢里",0,0
"台北市","松山區","6300100-034","福成里",0,0
"台北市","松山區","6300100-035","松基里",0,0
"台北市","信義區","6300200-001","西村里",0,272.413455652499
"台北市","信義區","6300200-002","正和里",0,0
"台北市","信義區","6300200-003","興隆里",0,0
"台北市","信義區","6300200-004","中興里",0,0
"台北市","信義區","6300200-005","新仁里",0,0
"台北市","信義區","6300200-006","興雅里",0,59.8266824596404
"台北市","信義區","6300200-007","敦厚里",0,0
"台北市","信義區","6300200-008","廣居里",0,421.546265882698
"台北市","信義區","6300200-009","安康里",0,251.373125706082
"台北市","信義區","6300200-010","六藝里",0,0
"台北市","信義區","6300200-011","雅祥里",0,0
"台北市","信義區","6300200-012","五常里",0,0
"台北市","信義區","6300200-013","五全里",0,0
"台北市","信義區","6300200-014","永吉里",0,166.489102220557
"台北市","信義區","6300200-015","長春里",0,0
"台北市","信義區","6300200-016","四育里",0,176.432517534265
"台北市","信義區","6300200-017","四維里",0,0
"台北市","信義區","6300200-018","永春里",0,125.665002785094
"台北市","信義區","6300200-019","富臺里",0,0
"台北市","信義區","6300200-020","國業里",0,0
"台北市","信義區","6300200-021","松隆里",0,625.075447038688
"台北市","信義區","6300200-022","松友里",0,244.919864821158
"台北市","信義區","6300200-023","松光里",0,0
"台北市","信義區","6300200-024","中坡里",0,255.108393997784
"台北市","信義區","6300200-025","中行里",0,651.157030852044
"台北市","信義區","6300200-026","大道里",0,0
"台北市","信義區","6300200-027","大仁里",0,0
"台北市","信義區","6300200-028","景新里",0,0
"台北市","信義區","6300200-029","惠安里",0,477.914419704279
"台北市","信義區","6300200-030","三張里",0,401.845771646595
"台北市","信義區","6300200-031","三犁里",0,355.230500915214
"台北市","信義區","6300200-032","六合里",0,843.444777082979
"台北市","信義區","6300200-033","泰和里",0,0
"台北市","信義區","6300200-034","景聯里",0,0
"台北市","信義區","6300200-035","景勤里",0,0
"台北市","信義區","6300200-036","雙和里",0,189.912636021191
"台北市","信義區","6300200-037","嘉興里",0,0
"台北市","信義區","6300200-038","黎順里",0,282.212450546997
"台北市","信義區","6300200-039","黎平里",0,534.204320553081
"台北市","信義區","6300200-040","黎忠里",0,321.768307702336
"台北市","信義區","6300200-041","黎安里",0,0
"台北市","大安區","6300300-001","德安里",0,0
"台北市","大安區","6300300-002","仁慈里",0,0
"台北市","大安區","6300300-003","和安里",0,0
"台北市","大安區","6300300-004","民炤里",0,0
"台北市","大安區","6300300-005","仁愛里",0,0
"台北市","大安區","6300300-006","義村里",0,0
"台北市","大安區","6300300-007","民輝里",0,0
"台北市","大安區","6300300-008","昌隆里",0,0
"台北市","大安區","6300300-009","誠安里",0,0
"台北市","大安區","6300300-010","光武里",0,0
"台北市","大安區","6300300-011","龍坡里",0,0
"台北市","大安區","6300300-012","龍泉里",0,0
"台北市","大安區","6300300-013","古風里",0,0
"台北市","大安區","6300300-014","古莊里",0,0
"台北市","大安區","6300300-015","龍安里",0,0
"台北市","大安區","6300300-016","錦安里",0,0
"台北市","大安區","6300300-017","福住里",0,0
"台北市","大安區","6300300-018","永康里",0,0
"台北市","大安區","6300300-019","光明里",0,0
"台北市","大安區","6300300-020","錦泰里",0,0
"台北市","大安區","6300300-021","錦華里",0,0
"台北市","大安區","6300300-022","龍圖里",0,0
"台北市","大安區","6300300-023","新龍里",0,0
"台北市","大安區","6300300-026","龍陣里",0,0
"台北市","大安區","6300300-027","龍雲里",0,0
"台北市","大安區","6300300-028","龍生里",0,0
"台北市","大安區","6300300-029","住安里",0,0
"台北市","大安區","6300300-030","義安里",0,114.05173126644
"台北市","大安區","6300300-031","通化里",0,0
"台北市","大安區","6300300-032","通安里",0,0
"台北市","大安區","6300300-033","臨江里",0,0
"台北市","大安區","6300300-034","法治里",0,0
"台北市","大安區","6300300-035","全安里",0,0
"台北市","大安區","6300300-036","群賢里",0,0
"台北市","大安區","6300300-037","群英里",0,0
"台北市","大安區","6300300-038","虎嘯里",0,0
"台北市","大安區","6300300-039","臥龍里",0,0
"台北市","大安區","6300300-040","龍淵里",0,0
"台北市","大安區","6300300-041","龍門里",0,0
"台北市","大安區","6300300-043","大學里",0,0
"台北市","大安區","6300300-044","芳和里",0,0
"台北市","大安區","6300300-046","黎元里",0,0
"台北市","大安區","6300300-047","黎孝里",0,0
"台北市","大安區","6300300-048","黎和里",0,320.267326596079
"台北市","大安區","6300300-049","建安里",0,0
"台北市","大安區","6300300-050","建倫里",0,0
"台北市","大安區","6300300-051","敦安里",0,246.393246290184
"台北市","大安區","6300300-052","正聲里",0,0
"台北市","大安區","6300300-053","敦煌里",0,0
"台北市","大安區","6300300-054","華聲里",0,112.579506049985
"台北市","大安區","6300300-055","車層里",0,67.7500788882541
"台北市","大安區","6300300-056","光信里",0,0
"台北市","大安區","6300300-057","學府里",0,771.043103627685
"台北市","中山區","6300400-001","正守里",0,0
"台北市","中山區","6300400-002","正義里",0,0
"台北市","中山區","6300400-003","正得里",0,0
"台北市","中山區","6300400-004","民安里",0,0
"台北市","中山區","6300400-005","康樂里",0,0
"台北市","中山區","6300400-006","中山里",0,0
"台北市","中山區","6300400-007","聚盛里",0,0
"台北市","中山區","6300400-008","集英里",0,0
"台北市","中山區","6300400-009","聚葉里",0,0
"台北市","中山區","6300400-010","恆安里",0,0
"台北市","中山區","6300400-011","晴光里",0,0
"台北市","中山區","6300400-012","圓山里",0,0
"台北市","中山區","6300400-013","劍潭里",0,93.0159614287339
"台北市","中山區","6300400-014","大直里",0,0
"台北市","中山區","6300400-015","成功里",0,223.000386669882
"台北市","中山區","6300400-016","永安里",0,0
"台北市","中山區","6300400-017","大佳里",0,0
"台北市","中山區","6300400-018","新喜里",0,0
"台北市","中山區","6300400-019","新庄里",0,0
"台北市","中山區","6300400-020","新福里",0,0
"台北市","中山區","6300400-021","松江里",0,0
"台北市","中山區","6300400-022","新生里",0,0
"台北市","中山區","6300400-023","中庄里",0,0
"台北市","中山區","6300400-024","行政里",0,0
"台北市","中山區","6300400-025","行仁里",0,0
"台北市","中山區","6300400-026","行孝里",0,104.864718691229
"台北市","中山區","6300400-027","下埤里",0,261.536857281589
"台北市","中山區","6300400-028","江寧里",0,0
"台北市","中山區","6300400-029","江山里",0,0
"台北市","中山區","6300400-030","中吉里",0,0
"台北市","中山區","6300400-031","中原里",0,0
"台北市","中山區","6300400-032","興亞里",0,0
"台北市","中山區","6300400-033","中央里",0,0
"台北市","中山區","6300400-034","朱馥里",0,199.123484933456
"台北市","中山區","6300400-035","龍洲里",0,0
"台北市","中山區","6300400-036","朱園里",0,103.384278088019
"台北市","中山區","6300400-037","埤頭里",0,0
"台北市","中山區","6300400-038","朱崙里",0,87.3944424886562
"台北市","中山區","6300400-039","力行里",0,224.105012846388
"台北市","中山區","6300400-040","復華里",0,0
"台北市","中山區","6300400-041","金泰里",0,0
"台北市","中山區","6300400-042","北安里",0,108.596619979763
"台北市","中正區","6300500-001","水源里",0,0
"台北市","中正區","6300500-002","富水里",0,0
"台北市","中正區","6300500-003","文盛里",0,0
"台北市","中正區","6300500-004","林興里",0,0
"台北市","中正區","6300500-005","河堤里",0,0
"台北市","中正區","6300500-006","頂東里",0,0
"台北市","中正區","6300500-007","網溪里",0,0
"台北市","中正區","6300500-008","板溪里",0,0
"台北市","中正區","6300500-009","螢圃里",0,0
"台北市","中正區","6300500-010","螢雪里",0,0
"台北市","中正區","6300500-011","永功里",0,0
"台北市","中正區","6300500-012","永昌里",0,0
"台北市","中正區","6300500-013","龍興里",0,0
"台北市","中正區","6300500-014","忠勤里",0,0
"台北市","中正區","6300500-015","廈安里",0,0
"台北市","中正區","6300500-016","愛國里",0,0
"台北市","中正區","6300500-017","南門里",0,0
"台北市","中正區","6300500-018","龍光里",0,0
"台北市","中正區","6300500-019","南福里",0,227.267106722698
"台北市","中正區","6300500-020","龍福里",0,0
"台北市","中正區","6300500-021","新營里",0,0
"台北市","中正區","6300500-022","建國里",0,0
"台北市","中正區","6300500-023","光復里",0,0
"台北市","中正區","6300500-024","黎明里",0,150.614476206292
"台北市","中正區","6300500-025","梅花里",0,0
"台北市","中正區","6300500-026","幸福里",0,0
"台北市","中正區","6300500-027","幸市里",0,0
"台北市","中正區","6300500-028","東門里",0,0
"台北市","中正區","6300500-029","文北里",0,0
"台北市","中正區","6300500-030","文祥里",0,0
"台北市","中正區","6300500-031","三愛里",0,0
"台北市","大同區","6300600-001","玉泉里",0,0
"台北市","大同區","6300600-002","建明里",0,0
"台北市","大同區","6300600-003","建功里",0,0
"台北市","大同區","6300600-004","建泰里",0,0
"台北市","大同區","6300600-005","永樂里",0,0
"台北市","大同區","6300600-006","朝陽里",0,0
