"CityName","TownName","VilCode","VilName","NesatAndHaitang","Megi"
"台北市","松山區","6300100-002","莊敬里",121.826785515288,470.491236047715
"台北市","松山區","6300100-003","東榮里",149.846675339091,454.697054887252
"台北市","松山區","6300100-004","三民里",117.95436745756,448.25030686734
"台北市","松山區","6300100-005","新益里",21.9969076356627,123.865428122857
"台北市","松山區","6300100-006","富錦里",28.6175191855282,88.3818690772999
"台北市","松山區","6300100-007","新東里",36.4470403660889,82.5207968818826
"台北市","松山區","6300100-008","富泰里",38.214977719787,131.884077027398
"台北市","松山區","6300100-009","介壽里",40.3530436051668,175.804325055132
"台北市","松山區","6300100-010","精忠里",34.0619466907374,222.939448630023
"台北市","松山區","6300100-011","東光里",142.580435339091,435.889458571041
"台北市","松山區","6300100-012","龍田里",309.926311461879,753.551184608084
"台北市","松山區","6300100-013","東昌里",40.5359594217853,182.167366159167
"台北市","松山區","6300100-014","東勢里",22.6281945310588,201.184292093717
"台北市","松山區","6300100-015","中華里",27.6081731674507,95.442428559021
"台北市","松山區","6300100-016","民有里",279.090774387585,292.755401180628
"台北市","松山區","6300100-017","民福里",141.408728764334,368.59075044618
"台北市","松山區","6300100-018","慈祐里",298.688233071887,222.60637618824
"台北市","松山區","6300100-019","安平里",299.301271563509,257.617592195151
"台北市","松山區","6300100-020","鵬程里",42.291634572787,161.238390471297
"台北市","松山區","6300100-021","自強里",347.206297771943,480.165253485636
"台北市","松山區","6300100-022","吉祥里",223.865039580297,704.287971552304
"台北市","松山區","6300100-024","新聚里",270.532056413251,462.224093146634
"台北市","松山區","6300100-025","復盛里",27.6081731674507,96.82301356335
"台北市","松山區","6300100-026","中正里",333.71216935099,273.408462664077
"台北市","松山區","6300100-027","中崙里",40.4256402718335,175.804325055132
"台北市","松山區","6300100-028","美仁里",16.1599894223097,124.399588040076
"台北市","松山區","6300100-029","吉仁里",24.3470935315998,149.763896620128
"台北市","松山區","6300100-030","敦化里",39.3540109647365,494.000565048861
"台北市","松山區","6300100-031","復源里",41.8464960381102,155.857566249775
"台北市","松山區","6300100-032","復建里",37.0141476785782,175.708895795315
"台北市","松山區","6300100-033","復勢里",40.8908990309001,176.007309286338
"台北市","松山區","6300100-034","福成里",15.0432438013602,136.253514730844
"台北市","松山區","6300100-035","松基里",54.5277294466384,177.480638442571
"台北市","信義區","6300200-001","西村里",117.95436745756,448.255240200674
"台北市","信義區","6300200-002","正和里",38.5435062912155,179.777227956508
"台北市","信義區","6300200-003","興隆里",30.4301584400709,151.820941360309
"台北市","信義區","6300200-004","中興里",27.9211018649331,161.319028574428
"台北市","信義區","6300200-005","新仁里",18.676774103061,201.282063731013
"台北市","信義區","6300200-006","興雅里",27.6081731674507,95.4452660926666
"台北市","信義區","6300200-007","敦厚里",25.1853855380104,76.1412573700563
"台北市","信義區","6300200-008","廣居里",161.921977517261,551.995832530845
"台北市","信義區","6300200-009","安康里",573.385024015219,394.646753894771
"台北市","信義區","6300200-010","六藝里",17.2116567545761,213.65896526853
"台北市","信義區","6300200-011","雅祥里",36.7096173331568,87.0862691816181
"台北市","信義區","6300200-012","五常里",25.9659497548521,147.820443930233
"台北市","信義區","6300200-013","五全里",38.214977719787,129.356826053669
"台北市","信義區","6300200-014","永吉里",19.8455378456363,159.78731392459
"台北市","信義區","6300200-015","長春里",36.4565120803441,193.473728353716
"台北市","信義區","6300200-016","四育里",25.376329523816,137.717998598141
"台北市","信義區","6300200-017","四維里",38.4510217976288,113.101436979775
"台北市","信義區","6300200-018","永春里",24.2863322645752,151.49272824369
"台北市","信義區","6300200-019","富臺里",214.485680525247,400.531435596549
"台北市","信義區","6300200-020","國業里",142.580435339091,437.237365966486
"台北市","信義區","6300200-021","松隆里",180.701559736539,614.958089639853
"台北市","信義區","6300200-022","松友里",133.782034110141,273.780890676616
"台北市","信義區","6300200-023","松光里",28.0654684608905,98.1348725373618
"台北市","信義區","6300200-024","中坡里",146.505954424496,273.148541213492
"台北市","信義區","6300200-025","中行里",207.60910091196,695.146145298643
"台北市","信義區","6300200-026","大道里",40.9896109647365,116.78268176679
"台北市","信義區","6300200-027","大仁里",36.4565120803441,172.79681258875
"台北市","信義區","6300200-028","景新里",32.461793819079,139.801061686665
"台北市","信義區","6300200-029","惠安里",125.78961517055,544.939220994581
"台北市","信義區","6300200-030","三張里",281.965419782623,365.028856295377
